Time,residuals
0.0,0.1252853014606174
1.0,0.24306011651732862
2.0,-0.2760976728506015
3.0,0.01265365705546656
4.0,0.2351928539621102
5.0,0.2069744971549829
6.0,0.013051596418773792
7.0,-0.1281283204245341
8.0,-0.12095988356508552
9.0,-0.08705759306826072
10.0,-0.24168064306375497
11.0,0.6980433600317909
12.0,-0.2618141487009559
13.0,-0.25847565769524544
14.0,0.2319043321424092
15.0,-0.03434797812359758
16.0,0.47541107822815637
17.0,0.000765750604292903
18.0,-0.0570418286816452
19.0,0.36015293562413714
20.0,-0.21357098929126198
21.0,0.33294576928438196
22.0,0.5176078956091564
23.0,0.3002525821118182
24.0,-0.26427609630966026
25.0,-0.28208051657851835
26.0,-0.28931502261324027
27.0,-0.2867600302759398
28.0,-0.2450894282118259
29.0,0.22879359005376104
30.0,0.07283443441680826
31.0,1.1781502827925756
32.0,-0.24675157616095614
33.0,-0.2600621352308087
34.0,-0.3224326452783397
35.0,0.5186654923940749
36.0,-0.2726234781614625
37.0,0.054688577469721
38.0,-0.07049284466844263
39.0,-0.11608323180632912
40.0,0.13352076497866078
41.0,0.01644945519406632
42.0,-0.27044938776177374
43.0,0.349556319518605
44.0,-0.058725898715852876
45.0,-0.1278959471958761
46.0,-0.06581128856312468
47.0,0.1644789506182162
48.0,-0.23942883264729695
49.0,0.4412546075247329
50.0,0.29846621061343315
51.0,-0.30063054186697824
52.0,0.448687686131408
53.0,-0.290667773230116
54.0,-0.045389286037383125
55.0,-0.035848994596493766
56.0,0.1398807503641074
57.0,-0.2876681293348547
58.0,-0.07395903326033218
59.0,0.22508780574182136
60.0,0.2748106352615245
61.0,0.4809517944569927
62.0,0.2399646476786727
63.0,0.09454220823555393
64.0,-0.201588359997944
65.0,0.5750950654748215
66.0,-0.22327579722090513
67.0,-0.08940642814483404
68.0,-0.16772868197228394
69.0,0.07257705136241227
70.0,-0.21719032314840042
71.0,-0.14362691919286139
72.0,-0.16311758072037785
73.0,0.6967010991915845
74.0,-0.29606391021424994
75.0,0.3062969525004648
76.0,1.0098583087604527
77.0,0.6166119830830059
78.0,-0.19408866838390093
79.0,0.6822155735482055
80.0,-0.09041087842020834
81.0,-0.28582217828557527
82.0,-0.28916747945353066
83.0,0.30866298815402027
84.0,0.5861377429465726
85.0,0.03274250132375728
86.0,-0.20552610132197963
87.0,-0.2875618524507289
88.0,-0.18448121624627156
89.0,-0.1853972547243047
90.0,0.8155702148886665
91.0,-0.08894120323001278
92.0,-0.2012117097804964
93.0,0.20663803206418563
94.0,-0.2229214927587376
95.0,0.3129558986759608
96.0,-0.2687378610593816
97.0,-0.22208803703018837
98.0,0.02729134078072254
99.0,-0.15668967609665357
100.0,0.24465409507477254
101.0,-0.04625349466034073
102.0,0.7750666785457936
103.0,0.2049964124843635
104.0,0.2536268776004176
105.0,-0.26718190907735323
106.0,-0.03608040100571974
107.0,-0.028618174057737422
108.0,-0.21775006362728772
109.0,0.2438737004107644
110.0,-0.07674237704451026
111.0,-0.05911395629668503
112.0,-0.23362793942440907
113.0,-0.25670052015139444
114.0,0.20923143296464758
115.0,-0.14424168121734007
116.0,0.1633956947698214
117.0,-0.16894865151742386
118.0,-0.0646279954692574
119.0,0.35417113006705514
120.0,-0.28138441832870625
121.0,0.8805237800327002
122.0,-0.2891518528403812
123.0,-0.2155042861891927
124.0,-0.21333679865382282
125.0,0.05289534321080214
126.0,0.15859146187066964
127.0,0.14481214768677975
128.0,-0.2910827326302139
129.0,-0.2001805007965764
130.0,-0.10517241247302786
131.0,0.20398357444863208
132.0,-0.21153018808169144
133.0,0.008421311010252841
134.0,0.4516691748137078
135.0,0.4265202410331223
136.0,-0.2291319775786309
137.0,-0.2901979462196941
138.0,0.3291871357216942
139.0,-0.05025398257775257
140.0,0.011320558514885004
141.0,-0.2659146254354723
142.0,0.637024598677439
143.0,0.2573538341024634
144.0,0.3015138809719409
145.0,-0.17828783255595237
146.0,-0.28423211731075726
147.0,-0.2527253391212142
148.0,-0.1932259072073571
149.0,-0.07720470322802778
150.0,0.20768306268974268
151.0,-0.0030464190196119456
152.0,-0.07256217255135045
153.0,0.09886873513371025
154.0,0.11991434732712847
155.0,-0.10347463510132307
156.0,-0.1944534340389611
157.0,-0.10060551970769305
158.0,-0.09272060186678943
159.0,-0.2624260270269673
160.0,0.48797609805848646
161.0,0.36616162296733834
162.0,-0.08611967707642404
163.0,0.08641372231347372
164.0,0.5719395702648784
165.0,-0.12164056383130792
166.0,-0.11727789724247811
167.0,0.14514654947119188
168.0,0.11600484820975754
169.0,-0.05553494450930338
170.0,-0.13586336086621134
171.0,-0.07192488224914945
172.0,-0.2714529811785347
173.0,-0.06351180006040297
174.0,-0.24003591966500637
175.0,0.44942607695681713
176.0,0.5347935521408779
177.0,-0.1022618434004963
178.0,-0.2382966728584964
179.0,0.03702217275437436
180.0,-0.013054598111937654
181.0,0.3213464725622052
