Time,residuals
0.0,0.4293553288410258
1.0,0.1293875696059257
2.0,-0.05097255251227356
3.0,0.32438484050672234
4.0,0.029325535311117007
5.0,-0.10553638993733995
6.0,-0.18267642180958193
7.0,-0.17182330259721992
8.0,0.49787995648424493
9.0,-0.11001539599435209
10.0,0.28006532927898775
11.0,0.28595287789901686
12.0,0.07393920842769261
13.0,0.404889194462258
14.0,-0.18121248594729344
15.0,-0.1077232527227925
16.0,-0.1591530912089224
17.0,0.23581013424764594
18.0,0.012892874624449796
19.0,0.7020596469509425
20.0,0.35876662084696165
21.0,-0.00018973171296210456
22.0,0.11122343573860641
23.0,-0.10196123879257941
24.0,-0.13029266638790843
25.0,-0.20493910248120115
26.0,-0.051612123215744404
27.0,-0.1214846242439431
28.0,0.13491823392002694
29.0,-0.00962270290967765
30.0,0.31475684581381097
31.0,-0.18927695528221417
32.0,-0.04149326489865046
33.0,-0.08152411356702066
34.0,-0.11630518825405717
35.0,-0.02515128029425792
36.0,-0.17220614511105237
37.0,-0.20868169122266778
38.0,-0.05697571193088652
39.0,0.502838768250172
40.0,0.04874942105664595
41.0,0.03521541566571251
42.0,-0.07753804694782496
43.0,0.0001018393700691067
44.0,-0.14494613558372954
45.0,-0.042359616753994606
46.0,-0.19500368931083056
47.0,0.14847399630696742
48.0,-0.10930704735318947
49.0,-0.19276472557769825
50.0,0.3667779456560864
51.0,-0.10790379222571914
52.0,-0.1490292339641545
53.0,0.40485363690012055
54.0,0.020820575016339354
55.0,-0.04479443070711564
56.0,0.6604073595779141
57.0,0.12037548247412877
58.0,-0.11995560896015107
59.0,-0.11197196915023382
60.0,-0.1676142558016193
61.0,0.022638201410975944
62.0,-0.0423277730384205
63.0,-0.1982598067263006
64.0,0.024096477403369593
65.0,-0.1318719926125539
66.0,0.07189184471025611
67.0,-0.14386446320267388
68.0,0.396111632817313
69.0,-0.1376349897311981
70.0,0.012409214074311253
71.0,0.09596647154598473
72.0,-0.1443540460820957
73.0,-0.1557148839719438
74.0,0.3577390366162594
75.0,0.016569750146748136
76.0,-0.17318003147537617
77.0,-0.06032965209731453
78.0,-0.09912880393464395
79.0,-0.11907375237887118
80.0,-0.16069705641379095
81.0,-0.09253661056026392
82.0,-0.1663391553221249
83.0,0.04446247574965262
84.0,-0.16200109168102597
85.0,-0.07671622554641834
86.0,-0.18539773090840223
87.0,0.7401948015261928
88.0,0.21614587368403895
89.0,0.05848691601469572
90.0,-0.07182876352355923
91.0,0.7288646340911477
92.0,0.053297062356047836
93.0,-0.17729912829208366
94.0,0.6824438270120989
95.0,0.07631270555028283
96.0,-0.08026349053498247
97.0,-0.10244757603659467
98.0,-0.17080252305317126
99.0,0.27029487400739394
100.0,0.31688633979784386
101.0,-0.08823092095433072
102.0,-0.07172999207898423
103.0,-0.1892323426653949
104.0,-0.04004029708254517
105.0,-0.04513867774629324
106.0,-0.17097039451933246
107.0,0.14009956278019017
108.0,0.029460533277950535
109.0,-0.10489185919539662
110.0,0.09866832886096832
111.0,-0.12990134728047817
112.0,0.05422943236679584
113.0,-0.0744916644367379
114.0,-0.006916762818309524
115.0,-0.1707183305101825
116.0,-0.10877451771344109
117.0,-0.13820775532327828
118.0,0.11143290868685851
119.0,-0.08960429619571582
120.0,-0.18306670717123819
121.0,-0.043659392583615786
122.0,-0.17587389126849182
123.0,0.06894759171199558
124.0,-0.06304845375189295
125.0,0.1352074532102599
126.0,-0.10689858365126517
127.0,-0.17113658862492598
128.0,0.35704357094246086
129.0,0.1619951928084183
130.0,-0.1425154094789069
131.0,-0.03493855915165228
132.0,-0.18577451014882218
133.0,-0.12546112216826008
134.0,0.5833714564914847
135.0,0.32869231704449353
136.0,-0.15104111711280138
137.0,0.10380308561778956
138.0,0.02883774464949107
139.0,0.092366498102597
140.0,-0.1319412081238318
141.0,0.5886396539719317
142.0,-0.1855865845173141
143.0,0.4599222723346215
144.0,-0.04370449995963732
145.0,0.40362849216686214
146.0,-0.0794517751644937
147.0,-0.025466057704446432
148.0,0.0470891899326136
149.0,-0.15791385024711665
150.0,-0.17192860309825672
151.0,-0.16429430710459966
152.0,-0.05092907874081082
153.0,-0.16867801598974752
154.0,-0.09849131627454906
155.0,0.48205982185650864
156.0,0.30136865292943665
157.0,0.06637225325788848
158.0,-0.13578396282894145
159.0,0.13548755678738675
160.0,0.14874972293347924
161.0,-0.021864246023959033
162.0,-0.09819438520795652
163.0,0.28120100061360725
164.0,-0.0556145820375763
165.0,0.21463892929810582
166.0,-0.1447276985382755
167.0,0.4823848372605125
168.0,0.05350327995679949
169.0,0.12843036277351189
170.0,-0.16897763440747202
171.0,0.28110743318788245
172.0,-0.039265418162951427
173.0,-0.09624586551926122
174.0,-0.0524761777275814
175.0,-0.18499159529873466
176.0,0.14331090799829801
177.0,-0.18010176382250623
178.0,-0.146556690272481
179.0,-0.02009189240001194
180.0,-0.13747201148215135
181.0,0.3635261149005305
182.0,0.18446332566789114
183.0,-0.017297843392892198
184.0,-0.15974296989646083
185.0,-0.12934749743295348
186.0,-0.020272413248920568
187.0,-0.04162498813432
188.0,0.01707552079869651
189.0,-0.17015836929161454
190.0,0.026221901097568195
191.0,0.643792478884375
192.0,0.01440967452480657
193.0,-0.07542827713101473
194.0,-0.1700102000239279
195.0,0.14347256201176994
196.0,-0.18035349280829455
197.0,0.6022732216707738
198.0,0.17875966738561083
199.0,-0.11201338400534562
200.0,-0.06534852084282691
201.0,0.05042763571490752
202.0,-0.12158992985906832
203.0,-0.05127916202252367
204.0,-0.17713543660142722
205.0,-0.055097404202172184
206.0,0.026236818854998317
207.0,0.04140446620036334
208.0,-0.15395723853322624
209.0,0.023396034749706474
210.0,-0.11671775244068984
211.0,-0.09058484383921941
212.0,-0.14324976902900965
213.0,-0.15231738528932898
214.0,0.23084819545296556
215.0,-0.1812609210928205
216.0,0.35136482816888626
217.0,-0.19745872100247835
218.0,-0.11612412986097112
219.0,0.5835177114294244
220.0,0.22567270690298308
221.0,-0.19772265499926353
222.0,-0.16990943237090406
223.0,-0.1959158699645359
224.0,-0.18144208171076098
225.0,0.40002109932048513
226.0,-0.13822282708470607
227.0,0.3137959484520415
228.0,-0.07746523130392158
229.0,-0.15823427086473835
230.0,-0.03177915047342211
231.0,-0.09017483215442045
232.0,-0.139368033355027
233.0,-0.05443221476579299
234.0,-0.007253657194559088
235.0,0.30037698700755133
236.0,0.39573020692455135
237.0,0.23451519189560047
238.0,-0.12064075420399667
