Time,residuals
0.0,0.5308579889181434
1.0,-0.047030346494497444
2.0,-0.18514939583346088
3.0,-0.03629661195458994
4.0,0.3860739449037636
5.0,-0.1254566280322746
6.0,-0.16000849877209122
7.0,0.09392144773486094
8.0,-0.06576908784637081
9.0,0.05224994122402349
10.0,-0.1701085544273209
11.0,-0.1413305437248729
12.0,0.23930177699171573
13.0,-0.13207141919701057
14.0,-0.19046905544221146
15.0,-0.1901194966606145
16.0,-0.21794056300827624
17.0,0.14359195482021453
18.0,0.5077130569731776
19.0,0.060089887782856344
20.0,-0.07460167551600999
21.0,0.09746167748041795
22.0,0.2561125068333661
23.0,-0.014561517711054128
24.0,-0.10947436397965565
25.0,-0.19173171167049982
26.0,0.20019998575280795
27.0,0.38163360734486823
28.0,-0.1240986039904218
29.0,0.17532648762789582
30.0,-0.15067149671796146
31.0,-0.1456240837407347
32.0,0.06945400447755046
33.0,0.04950934783515615
34.0,-0.13813086614157918
35.0,0.0820829553402222
36.0,0.21856090462640765
37.0,-0.18665999685004506
38.0,-0.16348705626129745
39.0,-0.19906057088252627
40.0,-0.0039117479016679835
41.0,0.16378497135701148
42.0,0.2344388838552363
43.0,-0.11711221708556371
44.0,0.009379496092398742
45.0,-0.1509788640627739
46.0,0.25407153761747325
47.0,0.3271384109357912
48.0,0.49658028612907645
49.0,-0.2179989020737922
50.0,0.2321018339028994
51.0,0.07882896040248705
52.0,-0.08475965783241243
53.0,-0.05017539922517966
54.0,-0.1401823401575586
55.0,-0.04069567764556287
56.0,-0.00548998173155596
57.0,-0.17042817606711003
58.0,0.0590115218024273
59.0,-0.020339234865764944
60.0,-0.12679956379895002
61.0,0.1174966828943162
62.0,0.011851655076539291
63.0,-0.10824319618508771
64.0,-0.0517013907231772
65.0,0.02891239440637372
66.0,0.05427187883482654
67.0,0.008775036314845164
68.0,0.2434353705935393
69.0,-0.0495875232825328
70.0,0.11137975997397065
71.0,-0.12892988257141572
72.0,0.2133790823872313
73.0,0.12538631242959836
74.0,-0.03563610233032877
75.0,0.03196337965134605
76.0,0.019370146244980235
77.0,-0.004939475698823248
78.0,0.2043684979586683
79.0,0.13518483769947715
80.0,-0.20452030219086836
81.0,0.0013694742166838192
82.0,-0.02018329874918895
83.0,-0.1063536179280811
84.0,0.0962410482014186
85.0,0.005123511165975703
86.0,-0.17038876978036474
87.0,-0.1426154450926234
88.0,0.06343714362971614
89.0,-0.04194009600596904
90.0,-0.0012758836481374658
91.0,0.02224924423962299
92.0,0.23716607175227344
93.0,0.20169799831167606
94.0,0.21503811583647903
95.0,0.5187127617387313
96.0,-0.19278276060727403
97.0,0.20748521212050947
98.0,0.12014579625093896
99.0,0.10739332584480149
100.0,-0.0885916595131167
101.0,-0.1390430709306399
102.0,0.2159924858061147
103.0,0.439410555565623
104.0,0.027079865127144664
105.0,-0.0734334540768384
106.0,0.01961261608945214
107.0,-0.06563196158785206
108.0,0.027731011348714862
109.0,-0.20706791915037365
110.0,-0.15837607060077613
111.0,-0.13862517516484255
112.0,-0.19824038316567835
113.0,-0.066302772226289
114.0,0.18178379825769175
115.0,-0.14093039508475577
116.0,-0.06628951597305999
117.0,-0.12264946872199087
118.0,-0.17732059019521126
119.0,0.24697276669077817
120.0,-0.20655459496796033
121.0,-0.1188152067938398
122.0,0.11569443204503566
123.0,0.12711322752594217
124.0,-0.11498249258807991
125.0,-0.011879919744608058
126.0,0.07331053802198584
127.0,0.1725528111499361
128.0,0.16535854744386635
129.0,0.028199745275299004
130.0,-0.00275405083721586
131.0,0.047746603413393374
132.0,-0.0751250958200064
133.0,-0.10993227179328566
134.0,-0.0568825101092702
135.0,-0.052185112014081936
136.0,-0.1583621640499255
137.0,-0.1859098125165468
138.0,-0.11060884618828032
139.0,0.04979598995997875
140.0,-0.06318945734147868
141.0,-0.06554625044659218
142.0,-0.20370098499109868
143.0,0.2684167723229143
144.0,0.16297765896259558
145.0,0.05850230712772031
146.0,0.03565283505047506
147.0,0.2617905625412131
148.0,-0.18417830654164094
149.0,0.16794155700954844
150.0,0.4669813877227725
151.0,-0.10058126507441903
152.0,-0.05138601346692867
153.0,-0.037275311843651016
154.0,-0.00976822509362918
155.0,0.4456875593612457
156.0,-0.12152250777386753
157.0,0.0455960591846436
158.0,-0.01969096446927804
159.0,-0.20556362926834215
160.0,0.12856895354184877
161.0,0.46930079212048503
162.0,-0.17245572199658088
163.0,-0.15492581729266214
164.0,0.1760900178789233
165.0,-0.07712842544103077
166.0,-0.07578299999213342
167.0,-0.20309795523824917
168.0,0.45992687566626606
169.0,-0.16876596436831706
170.0,0.19998360493144457
171.0,0.11893531389684092
172.0,0.5555341511398417
173.0,-0.13540239165854445
174.0,-0.11241300923034817
175.0,-0.05834925300294996
176.0,0.12095106350926194
177.0,0.14503715077665935
178.0,0.299790094941288
179.0,0.13173823267430007
180.0,0.3782672139409487
181.0,-0.022122516967968464
182.0,0.3327145266049238
183.0,0.4560188347348941
184.0,-0.10073718716801736
185.0,0.2503371052048118
186.0,-0.12203542734021372
187.0,-0.2039547957213043
188.0,-0.18256350351398382
189.0,-0.1338793241351353
190.0,0.17393247022423197
191.0,-0.1812271221351192
192.0,-0.1458164181268383
193.0,-0.08772027333517626
194.0,-0.134243897268421
195.0,0.02213382914816181
196.0,0.0889471640695097
197.0,0.031183449241172945
198.0,0.03018705845754699
199.0,-0.08088816932435824
200.0,-0.11961941124205897
201.0,0.07822207573248624
202.0,-0.19317216308055118
203.0,0.13226686545292377
204.0,-0.16886618743702217
205.0,-0.15677756983208838
206.0,-0.03671683208669585
207.0,-0.022793813330705237
